Country,State,State Code
Ecuador,Morona Santiago,ECU.731149
Ecuador,Napo,ECU.731150
Ecuador,Orellana,ECU.731151
Ecuador,Pastaza,ECU.731152
Ecuador,Pichincha,ECU.7322006
Ecuador,Santa Elena,ECU.7322007
Ecuador,Santo Domingo de los Tsachilas,ECU.7322008
Ecuador,Sucumbios,ECU.731154
Ecuador,Tungurahua,ECU.731155
Ecuador,Zamora Chinchipe,ECU.731156
Arab Republic of Egypt,Alexandria,EGY.4076561510
Arab Republic of Egypt,Assiut,EGY.4076561511
Arab Republic of Egypt,Aswan,EGY.4076561512
Arab Republic of Egypt,Behera,EGY.4076561513
Arab Republic of Egypt,Beni Suef,EGY.4076561514
Arab Republic of Egypt,Cairo,EGY.4076561515
Arab Republic of Egypt,Dakahlia,EGY.4076561516
Arab Republic of Egypt,Damietta,EGY.4076561517
Arab Republic of Egypt,Fayoum,EGY.4076561518
Arab Republic of Egypt,Gharbia,EGY.4076561519
Arab Republic of Egypt,Giza,EGY.4076561520
Arab Republic of Egypt,Ismailia,EGY.4076561521
Arab Republic of Egypt,Kafr El-Shikh,EGY.4076561522
Arab Republic of Egypt,Kalyoubia,EGY.4076561523
Arab Republic of Egypt,Luxor,EGY.4076561524
Arab Republic of Egypt,Matrouh,EGY.4076561525
Arab Republic of Egypt,Menia,EGY.4076561526
Arab Republic of Egypt,Menoufia,EGY.4076561527
Arab Republic of Egypt,New Valley,EGY.4076561528
Arab Republic of Egypt,North Sinai,EGY.4076561529
Arab Republic of Egypt,Port Said,EGY.4076561530
Arab Republic of Egypt,Qena,EGY.4076561531
Arab Republic of Egypt,Red Sea,EGY.4076561532
Arab Republic of Egypt,Shrkia,EGY.4076561533
Arab Republic of Egypt,South Sinai,EGY.4076561534
Arab Republic of Egypt,Suez,EGY.4076561535
Arab Republic of Egypt,Suhag,EGY.4076561536
Eritrea,Anseba,ERI.771205
Eritrea,Archipelagos,ERI.771206
Eritrea,Debub,ERI.771207
Eritrea,Debubawi Keih Bahri,ERI.771208
Eritrea,Gash Barka,ERI.771209
Eritrea,Maekel,ERI.771210
Eritrea,Semenawi Keih Bahri,ERI.771211
Spain,Administrative unit not available,ESP.2291
Spain,Andalucía,ESP.2292716
Spain,Aragón,ESP.2292717
Spain,Canarias,ESP.2292720
Spain,Cantabria,ESP.2292721
Spain,Castilla-La Mancha,ESP.2292723
Spain,Castilla y León,ESP.2292722
Spain,Cataluña/Catalunya,ESP.2292724
Spain,Ciudad Autónoma de Ceuta,ESP.2292725
Spain,Ciudad Autónoma de Melilla,ESP.2292730
Spain,Comunidad de Madrid,ESP.2292729
Spain,Comunidad Foral de Navarra,ESP.2292732
Spain,Comunitat Valenciana,ESP.2292726
Spain,Extremadura,ESP.2292727
Spain,Galicia,ESP.2292728
Spain,Illes Balears,ESP.2292719
Spain,La Rioja,ESP.2292734
Spain,País Vasco/Euskadi,ESP.2292733
Spain,Principado de Asturias,ESP.2292718
Spain,Región de Murcia,ESP.2292731
Estonia,Administrative unit not available,EST.78149727
Estonia,Harju maakond,EST.781212
Estonia,Hiiu maakond,EST.781213
Estonia,Ida-Viru maakond,EST.781214
Estonia,Järva maakond,EST.781215
Estonia,Jõgeva maakond,EST.781216
Estonia,Lääne-Viru maakond,EST.781217
Estonia,Lääne maakond,EST.781218
Estonia,Pärnu maakond,EST.781219
Estonia,Põlva maakond,EST.781220
Estonia,Rapla maakond,EST.781221
Estonia,Saare maakond,EST.781222
Estonia,Tartu maakond,EST.781223
Estonia,Valga maakond,EST.781224
Estonia,Viljandi maakond,EST.781225
Estonia,Võru maakond,EST.781226
Finland,Aaland,ALA.841242
Finland,Eastern Finland,FIN.841243
Finland,Lapland,FIN.841244
Finland,Oulu,FIN.841245
Finland,Southern Finland,FIN.841246
Finland,Western Finland,FIN.841247
Fiji,Central,FJI.8340187
Fiji,Eastern,FJI.8340188
Fiji,Northern,FJI.8340189
Fiji,Western,FJI.8340190
France,Administrative unit not available,FRA.55932
France,Alsace,FRA.851248
France,Aquitaine,FRA.851249
France,Auvergne,FRA.851250
France,Basse-Normandie,FRA.851251
France,Bourgogne,FRA.851252
France,Bretagne,FRA.851253
France,Centre,FRA.851254
France,Champagne-Ardenne,FRA.851255
France,Corse,FRA.851256
France,Franche-Comte,FRA.851257
France,Haute-Normandie,FRA.851258
France,Ile-de-France,FRA.851259
France,Languedoc-Rousillon,FRA.851260
France,Limousin,FRA.851262
France,Lorraine,FRA.851263
France,Midi-Pyrenees,FRA.851264
France,Nord-Pas-de-Calais,FRA.851265
France,Pays-de-la-Loire,FRA.851266
France,Picardie,FRA.851267
France,Poitou-Charentes,FRA.851268
France,Provence-Alpes-Cote-d'Azur,FRA.851269
France,Rhone-Alpes,FRA.851270
France,French Guiana,GUF.8686
France,Guadeloupe,GLP.100100
France,Martinique,MTQ.158158
France,Mayotte,MYT.161161
France,Réunion,REU.206206
French Polynesia (Fr.),Administrative unit not available,PYF.871273
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.881335
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.881713
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.88592
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.881274
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.882992
French Southern and Antarctic Lands (Fr.),Administrative unit not available,ATF.881238
New Caledonia (Fr.),Administrative unit not available,NCL.1782170
Saint-Pierre-et-Miquelon (Fr.),Miquelon-Langlade,SPM.21039511
Saint-Pierre-et-Miquelon (Fr.),Saint-Pierre,SPM.21039512
Wallis and Futuna (Fr.),Administrative unit not available,WLF.2663392
Saint-Barthélemy (Fr.),Administrative unit not available,BLM.7500675106
Saint-Martin (Fr.),Administrative unit not available,MAF.7500775107
Federated States of Micronesia,Administrative unit not available,FSM.1632060
Gabon,Estuaire,GAB.891275
Gabon,Haut-Ogooue,GAB.891276
Gabon,Moyen-Ogooue,GAB.891277
Gabon,Ngounie,GAB.891278
Gabon,Nyanga,GAB.891279
Gabon,Ogooue-Ivindo,GAB.891280
Gabon,Ogooue-lolo,GAB.891281
Gabon,Ogooue-Maritime,GAB.891282
Gabon,Woleu-Ntem,GAB.891283
Anguilla (U.K.),Name Unknown,AIA.9421
Anguilla (U.K.),Name Unknown,AIA.9420
Anguilla (U.K.),Name Unknown,AIA.9422
Anguilla (U.K.),Name Unknown,AIA.9424
Anguilla (U.K.),Name Unknown,AIA.9423
Anguilla (U.K.),Name Unknown,AIA.9419
Anguilla (U.K.),Name Unknown,AIA.9425
Anguilla (U.K.),Name Unknown,AIA.9417
Anguilla (U.K.),Name Unknown,AIA.9418
Anguilla (U.K.),Name Unknown,AIA.9416
Bermuda (U.K.),Administrative unit not available,BMU.30621
British Indian Ocean Territory (U.K.),Administrative unit not available,IOT.38696
British Virgin Islands (U.K.),Anegada,VGB.3939503
British Virgin Islands (U.K.),Jost van Dyke,VGB.3939504
British Virgin Islands (U.K.),Other Islands,VGB.3939505
British Virgin Islands (U.K.),Tortola,VGB.3939506
British Virgin Islands (U.K.),Virgin Gorda,VGB.3939507
Cayman Islands (U.K.),Cayman Brac,CYM.4868743
Cayman Islands (U.K.),Grand Cayman,CYM.4868742
Cayman Islands (U.K.),Little Cayman,CYM.4868744
Gibraltar (U.K.),Administrative unit not available,GIB.951334
Guernsey (U.K.),Alderney,GGY.10440222
Guernsey (U.K.),Castel,GGY.10440223
Guernsey (U.K.),Forest,GGY.10440224
Guernsey (U.K.),Herm,GGY.10440225
Guernsey (U.K.),Saint Andrew,GGY.10440226
Guernsey (U.K.),Saint Martin,GGY.10440227
Guernsey (U.K.),Saint Peter,GGY.10440228
Guernsey (U.K.),Saint Peter Port,GGY.10440229
Guernsey (U.K.),Saint Sampson,GGY.10440230
Guernsey (U.K.),Saint Saviour,GGY.10440231
Guernsey (U.K.),Sark,GGY.10440232
Guernsey (U.K.),Torteval,GGY.10440233
Guernsey (U.K.),Vale,GGY.10440234
Isle of Man (U.K.),Andreas,IMN.12061305
Isle of Man (U.K.),Arbory,IMN.12061306
Isle of Man (U.K.),Ballaugh,IMN.12061307
Isle of Man (U.K.),Braddan,IMN.12061308
Isle of Man (U.K.),Bride,IMN.12061309
Isle of Man (U.K.),Castletown,IMN.12061310
Isle of Man (U.K.),Douglas,IMN.12061311
Isle of Man (U.K.),German,IMN.12061312
Isle of Man (U.K.),Jurby,IMN.12061313
Isle of Man (U.K.),Laxey,IMN.12061314
Isle of Man (U.K.),Lezayre,IMN.12061315
Isle of Man (U.K.),Lonan,IMN.12061316
Isle of Man (U.K.),Malew,IMN.12061317
Isle of Man (U.K.),Marown,IMN.12061318
Isle of Man (U.K.),Maughold,IMN.12061319
Isle of Man (U.K.),Michael,IMN.12061320
Isle of Man (U.K.),Onchan,IMN.12061321
Isle of Man (U.K.),Patrick,IMN.12061322
Isle of Man (U.K.),Peel,IMN.12061323
Isle of Man (U.K.),Port Erin,IMN.12061324
Isle of Man (U.K.),Port St.Mary,IMN.12061325
Isle of Man (U.K.),Ramsey,IMN.12061326
Isle of Man (U.K.),Rushen,IMN.12061327
Isle of Man (U.K.),Santan,IMN.12061328
Jersey (U.K.),Brelade,JEY.12840235
Jersey (U.K.),Grouville,JEY.12840236
Jersey (U.K.),Saint Clement,JEY.12840274
Jersey (U.K.),Saint Helier,JEY.12840237
Jersey (U.K.),Saint John,JEY.12840238
Jersey (U.K.),Saint Lawrence,JEY.12840239
Jersey (U.K.),Saint Martin,JEY.12840240
Jersey (U.K.),Saint Mary,JEY.12840241
Jersey (U.K.),Saint Ouen,JEY.12840242
Jersey (U.K.),Saint Peter,JEY.12840243
Jersey (U.K.),Saint Saviour,JEY.12840244
Jersey (U.K.),Trinity,JEY.12840245
Montserrat (U.K.),Brodericks,MSR.1682098
Montserrat (U.K.),Central,MSR.1682099
Montserrat (U.K.),East,MSR.1682100
Montserrat (U.K.),North,MSR.1682101
Montserrat (U.K.),Plymouth,MSR.1682102
Montserrat (U.K.),Salem,MSR.1682103
Montserrat (U.K.),South,MSR.1682104
Pitcairn Islands (U.K.),Administrative unit not available,PCN.1972369
"Saint Helena, Ascension and Tristan da Cunha (U.K.)",Ascension,SHN.20768772
"Saint Helena, Ascension and Tristan da Cunha (U.K.)",Saint Helena,SHN.20768773
"Saint Helena, Ascension and Tristan da Cunha (U.K.)",Tristan Da Cunha,SHN.20768774
Turks and Caicos Islands (U.K.),Grand Turk,TCA.25139497
Turks and Caicos Islands (U.K.),Middle Caicos,TCA.25139498
Turks and Caicos Islands (U.K.),North Caicos,TCA.25139499
Turks and Caicos Islands (U.K.),Providenciales and West Caicos,TCA.25139500
Turks and Caicos Islands (U.K.),Salt City,TCA.25139501
Turks and Caicos Islands (U.K.),South and East Caicos,TCA.25139502
United Kingdom,Administrative unit not available,GBR.25639503
United Kingdom,England,GBR.2563182
United Kingdom,Northern Ireland,GBR.2563183
United Kingdom,Scotland,GBR.2563184
United Kingdom,Wales,GBR.2563186
Georgia,Abkhazia Aut. Rep.,GEO.921296
Georgia,Adjara Aut. Rep.,GEO.921297
Georgia,Guria,GEO.921298
Georgia,Imereti,GEO.921299
Georgia,Kakheti,GEO.921300
Georgia,Kvemo Kartli,GEO.921301
Georgia,Mtskheta-Mtianeti,GEO.921302
Georgia,Racha-Lechkhumi and Kvemo (lower) Svaneti,GEO.921303
Georgia,Samergelo and Zemo (upper) Svaneti,GEO.921304
Georgia,Samtskhe-Javakheti,GEO.921305
Georgia,Shida Kartli,GEO.921306
Georgia,Tbilisi,GEO.921307
Guinea,Boke,GIN.10640700
Guinea,Conakry,GIN.10640701
Guinea,Faranah,GIN.10640702
Guinea,Kankan,GIN.10640703
Guinea,Kindia,GIN.10640704
Guinea,Labe,GIN.10640705
Guinea,Mamou,GIN.10640706
Guinea,Nzerekore,GIN.10640707
The Gambia,Central River,GMB.901285
The Gambia,Kanifing Municipal Council,GMB.90112869
The Gambia,Lower River,GMB.901287
The Gambia,North Bank,GMB.901288
The Gambia,Upper River,GMB.901289
The Gambia,West Coast,GMB.901290
Guinea-Bissau,Bafata,GNB.1051385
Guinea-Bissau,Biombo,GNB.1051386
Guinea-Bissau,Bolama/bijagos,GNB.1051387
Guinea-Bissau,Cacheu,GNB.1051388
Guinea-Bissau,Gabu,GNB.1051389
Guinea-Bissau,Oio,GNB.1051390
Guinea-Bissau,Quinara,GNB.1051391
Guinea-Bissau,Sector Autonomo De Bissau,GNB.1051392
Guinea-Bissau,Tombali,GNB.1051393
Equatorial Guinea,Annobon,GNQ.761198
Equatorial Guinea,Bioko Norte,GNQ.761199
Equatorial Guinea,Bioko Sur,GNQ.761200
Equatorial Guinea,Centro Sur,GNQ.761201
Equatorial Guinea,Kientem,GNQ.761202
Equatorial Guinea,Litoral,GNQ.761203
Equatorial Guinea,Welenzas,GNQ.761204
Greece,Anatoliki Makedonia Kai Thraki,GRC.971336
Greece,Attiki,GRC.971337
Greece,Dytiki Ellada,GRC.971338
Greece,Dytiki Makedonia,GRC.971339
Greece,Ionioi Nisoi,GRC.971340
Greece,Ipeiros,GRC.971341
Greece,Kentriki Makedonia,GRC.971342
Greece,Kriti,GRC.971343
Greece,Notio Aigaio,GRC.9740766
Greece,Peloponnisos,GRC.971345
Greece,Sterea Ellada,GRC.971346
Greece,Thessalia,GRC.971347
Greece,Voreio Aigaio,GRC.971348
Grenada,Carriacou and Petite Martinique,GRD.9975500
Grenada,St. Andrew's,GRD.991353
Grenada,St. David's,GRD.991352
Grenada,St. George's,GRD.991354
Grenada,St. John's,GRD.991355
Grenada,St. Mark's,GRD.991356
Grenada,St. Patrick's,GRD.991357
Guatemala,Alta Verapaz,GTM.10364836
Guatemala,Baja Verapaz,GTM.10364835
Guatemala,Chimaltenango,GTM.10364824
Guatemala,Chiquimula,GTM.10364840
Guatemala,El Progreso,GTM.10364822
Guatemala,Escuintla,GTM.10364825
Guatemala,Guatemala,GTM.10364821
Guatemala,Huehuetenango,GTM.10364833
Guatemala,Izabal,GTM.10364838
Guatemala,Jalapa,GTM.10364841
Guatemala,Jutiapa,GTM.10364842
Guatemala,Petén,GTM.10364837
Guatemala,Quetzaltenango,GTM.10364829
Guatemala,Quiché,GTM.10364834
Guatemala,Retalhuleu,GTM.10364831
Guatemala,Sacatepéquez,GTM.10364823
Guatemala,San Marcos,GTM.10364832
Guatemala,Santa Rosa,GTM.10364826
Guatemala,Sololá,GTM.10364827
Guatemala,Suchitepéquez,GTM.10364830
Guatemala,Totonicapán,GTM.10364828
Guatemala,Zacapa,GTM.10364839
Guyana,Barima Waini (region N°1),GUY.1071398
Guyana,Cuyuni/mazaruni (region N°7),GUY.1071399
Guyana,Demerara Mahaica (region N°4),GUY.1071400
Guyana,East Berbice/corentyne (region N°6),GUY.1071401
Guyana,Essequibo Islands/west Demerara (region N°3),GUY.1071402
Guyana,Mahaica Berbice (region N°5),GUY.1071403
Guyana,Pomeroon/supenaam (region N°2,GUY.1071404
Guyana,Potaro/siparuni (region N°8),GUY.1071405
Guyana,Upper Demerara/berbice (region N°10),GUY.1071406
Guyana,Upper Takutu/upper Essequibo (region N°9),GUY.1071407
Honduras,Atlantida,HND.1111420
Honduras,Choluteca,HND.1111421
Honduras,Colon,HND.1111422
Honduras,Comayagua,HND.1111423
Honduras,Copan,HND.1111424
Honduras,Cortes,HND.1111425
Honduras,Francisco Morazan,HND.1111426
Honduras,Gracias A Dios,HND.1111427
Honduras,Intibuca,HND.1111428
Honduras,Islas De Bahia,HND.1111429
Honduras,La Paz,HND.1111430
Honduras,Lempira,HND.1111431
Honduras,Name Unknown,HND.1111432
Honduras,Ocotepeque,HND.1111433
Honduras,Olancho,HND.1111434
Honduras,Paraiso,HND.1111435
Honduras,Santa Barbara,HND.1111436
Honduras,Valle,HND.1111437
Honduras,Yoro,HND.1111438
Croatia,Bjelovar-bilogora,HRV.62988
Croatia,Dubrovnik-neretva,HRV.62989
Croatia,Grad Zagreb,HRV.62990
Croatia,Istra,HRV.62991
Croatia,Karlovac,HRV.62992
Croatia,Koprivnica-krizevci,HRV.62993
Croatia,Krapina-zagorje,HRV.62994
Croatia,Lika-senj,HRV.62995
Croatia,Medimurje,HRV.62996
Croatia,Osijek-baranja,HRV.62997
Croatia,Pozega-slavonija,HRV.62998
Croatia,Primorje-gorski Kota,HRV.62999
Croatia,Sibenik,HRV.621000
Croatia,Sisak-moslavina,HRV.621001
Croatia,Slavonski Brod-posav,HRV.621002
Croatia,Split-dalmatija,HRV.621003
Croatia,Varazdin,HRV.621004
Croatia,Virovitica-podravina,HRV.621005
Croatia,Vukovar-srijem,HRV.621006
Croatia,Zadar-knin,HRV.621007
Croatia,Zagreb,HRV.621008
Hungary,Bacs-kiskun,HUN.1131440
Hungary,Baranya,HUN.1131441
Hungary,Bekes,HUN.1131442
Hungary,Borsod-abauj-zemplen,HUN.1131443
Hungary,Budapest,HUN.1131444
Hungary,Csongrad,HUN.1131445
Hungary,Fejer,HUN.1131446
Hungary,Gyor-moson-sopron,HUN.1131447
Hungary,Hajdu-bihar,HUN.1131448
Hungary,Heves,HUN.1131449
Hungary,Jasz-nagykun-szolnok,HUN.1131450
Hungary,Komarom-esztergom,HUN.1131451
Hungary,Nograd,HUN.1131452
Hungary,Pest,HUN.1131453
Hungary,Somogy,HUN.1131454
Hungary,Szabolcs-szatmar-bereg,HUN.1131455
Hungary,Tolna,HUN.1131456
Hungary,Vas,HUN.1131457
Hungary,Veszprem,HUN.1131458
Hungary,Zala,HUN.1131459
Indonesia,Bali,IDN.1161513
Indonesia,Bangka Belitung,IDN.11673609
Indonesia,Banten,IDN.11673610
Indonesia,Bengkulu,IDN.1161514
Indonesia,Daerah Istimewa Yogyakarta,IDN.1161515
Indonesia,Dki Jakarta,IDN.1161516
Indonesia,Gorontalo,IDN.11673611
Indonesia,Jambi,IDN.1161518
Indonesia,Jawa Barat,IDN.11673613
Indonesia,Jawa Tengah,IDN.1161520
Indonesia,Jawa Timur,IDN.1161521
Indonesia,Kalimantan Barat,IDN.1161522
Indonesia,Kalimantan Selatan,IDN.1161523
Indonesia,Kalimantan Tengah,IDN.1161524
Indonesia,Kalimantan Timur,IDN.1161525
Indonesia,Kepulauan-riau,IDN.11673614
Indonesia,Lampung,IDN.1161526
Indonesia,Maluku,IDN.11673615
Indonesia,Maluku Utara,IDN.11673616
Indonesia,Nangroe Aceh Darussalam,IDN.1161512
Indonesia,Nusatenggara Barat,IDN.1161528
Indonesia,Nusatenggara Timur,IDN.1161529
Indonesia,Papua,IDN.11673617
Indonesia,Papua Barat,IDN.11673612
Indonesia,Riau,IDN.11673618
Indonesia,Sulawesi Barat,IDN.11673619
Indonesia,Sulawesi Selatan,IDN.11673620
Indonesia,Sulawesi Tengah,IDN.1161532
Indonesia,Sulawesi Tenggara,IDN.1161533
Indonesia,Sulawesi Utara,IDN.11673621
Indonesia,Sumatera Barat,IDN.1161535
Indonesia,Sumatera Selatan,IDN.11673622
Indonesia,Sumatera Utara,IDN.1161537
India,Andaman and Nicobar Islands,IND.1151
India,Andhra Pradesh,IND.1152
India,Arunachal Pradesh,IND.1153
India,Assam,IND.1154
India,Bihar,IND.1155
India,Chandigarh,IND.1156
India,Chhattisgarh,IND.1157
India,Dadra and Nagar Haveli,IND.1158
India,Daman and Diu,IND.1159
India,Delhi,IND.11510
India,Goa,IND.11511
India,Gujarat,IND.11512
India,Haryana,IND.11513
India,Himachal Pradesh,IND.11514
India,Jammu and Kashmir,IND.11515
India,Jharkhand,IND.11516
India,Karnataka,IND.11517
India,Kerala,IND.11518
India,Lakshadweep,IND.11519
India,Madhya Pradesh,IND.11520
India,Maharashtra,IND.11521
India,Manipur,IND.11522
India,Meghalaya,IND.11523
India,Mizoram,IND.11524
India,Nagaland,IND.11525
India,Odisha,IND.11526
India,Puducherry,IND.11527
India,Punjab,IND.11528
India,Rajasthan,IND.11529
India,Sikkim,IND.11530
India,Tamil Nadu,IND.11531
India,Telangana,IND.11532
India,Tripura,IND.11533
India,Uttar Pradesh,IND.11534
India,Uttarakhand,IND.11535
India,West Bengal,IND.11536
Ireland,Carlow,IRL.1191582
Ireland,Cavan,IRL.1191583
Ireland,Clare,IRL.1191584
Ireland,Cork,IRL.1191585
Ireland,Donegal,IRL.1191586
Ireland,Dublin,IRL.1191587
Ireland,Galway,IRL.1191588
Ireland,Kerry,IRL.1191589
Ireland,Kildare,IRL.1191590
Ireland,Kilkenny,IRL.1191591
Ireland,Laois,IRL.1191592
Ireland,Leitrim,IRL.1191593
Ireland,Limerick,IRL.1191594
Ireland,Longford,IRL.1191595
Ireland,Louth,IRL.1191596
Ireland,Mayo,IRL.1191597
Ireland,Meath,IRL.1191598
Ireland,Monaghan,IRL.1191599
Ireland,Offaly,IRL.1191601
Ireland,Roscommon,IRL.1191602
Ireland,Sligo,IRL.1191603
Ireland,Tipperary,IRL.1191604
Ireland,Waterford,IRL.1191605
Ireland,Westmeath,IRL.1191606
Ireland,Wexford,IRL.1191607
Ireland,Wicklow,IRL.1191608
Islamic Republic of Iran,Ardebil,IRN.11733110
Islamic Republic of Iran,Bushehr,IRN.1171540
Islamic Republic of Iran,Chaharmahal-o bakhtiyar,IRN.1171541
Islamic Republic of Iran,East Azarbayejan,IRN.1171542
Islamic Republic of Iran,Esfahan,IRN.1171543
Islamic Republic of Iran,Fars,IRN.1171544
Islamic Republic of Iran,Ghazvin,IRN.11733112
Islamic Republic of Iran,Ghom,IRN.11733113
Islamic Republic of Iran,Gilan,IRN.1171545
Islamic Republic of Iran,Golestan,IRN.11733111
Islamic Republic of Iran,Hamedan,IRN.1171546
Islamic Republic of Iran,Hormozgan,IRN.1171548
Islamic Republic of Iran,Ilam,IRN.1171549
Islamic Republic of Iran,Kerman,IRN.1171550
Islamic Republic of Iran,Kermanshah,IRN.1171539
Islamic Republic of Iran,Khorasan,IRN.1171547
Islamic Republic of Iran,Khuzestan,IRN.1171551
Islamic Republic of Iran,Kohgiluyeh va boyerahma,IRN.1171552
Islamic Republic of Iran,Kordestan,IRN.1171553
Islamic Republic of Iran,Lorestan,IRN.1171555
Islamic Republic of Iran,Markazi,IRN.1171556
Islamic Republic of Iran,Mazandaran,IRN.1171557
Islamic Republic of Iran,Semnan,IRN.1171558
Islamic Republic of Iran,Sistan-o baluchestan,IRN.1171559
Islamic Republic of Iran,Tehran,IRN.1171560
Islamic Republic of Iran,West Azarbayejan,IRN.1171561
Islamic Republic of Iran,Yazd,IRN.1171562
Islamic Republic of Iran,Zanjan,IRN.1171563
Iceland,Arnes,ISL.1141460
Iceland,Austur-baroastrandar,ISL.1141461
Iceland,Austur-hunavatns,ISL.1141462
Iceland,Austur-skaftafells,ISL.1141463
Iceland,Borgarfjaroar,ISL.1141464
Iceland,Dala,ISL.1141465
Iceland,Eyjafjaroar,ISL.1141466
Iceland,Gullbringu,ISL.1141467
Iceland,Kjosar,ISL.1141468
Iceland,Myra,ISL.1141469
Iceland,Norour-isafjaroar,ISL.1141471
Iceland,Norour-mùla,ISL.1141472
Iceland,Norour-pingeyjar,ISL.1141473
Iceland,Rangárvalla,ISL.1141474
Iceland,Skagafjaroar,ISL.1141475
Iceland,Snaefellsnes- Og Hna,ISL.1141476
Iceland,Stranda,ISL.1141477
Iceland,Suour-mùla,ISL.1141478
Iceland,Suour-pingeyjar,ISL.1141479
Iceland,Vestur-baroastrandar,ISL.1141480
Iceland,Vestur-hunavatns,ISL.1141481
Iceland,Vestur-isafjaroar,ISL.1141482
Iceland,Vestur-skaftafells,ISL.1141483
Israel,Central District,ISR.1211610
Israel,Haifa,ISR.1211611
Israel,Jerusalem,ISR.1211612
Israel,Northern,ISR.1211613
Israel,Southern District,ISR.1211614
Israel,Tel Aviv,ISR.1211615
Italy,Abruzzi,ITA.1221616
Italy,Basilicata,ITA.1221617
Italy,Calabria,ITA.1221618
Italy,Campania,ITA.1221619
Italy,Emilia-romagna,ITA.1221620
Italy,Friuli-venezia Giulia,ITA.1221621
Italy,Lazio,ITA.1221622
Italy,Liguria,ITA.1221623
Italy,Lombardia,ITA.1221624
Italy,Marche,ITA.1221625
Italy,Molise,ITA.1221626
Italy,Piemonte,ITA.1221627
Italy,Puglia,ITA.1221628
Italy,Sardegna,ITA.1221629
Italy,Sicilia,ITA.1221630
Italy,Toscana,ITA.1221631
Italy,Trentino-alto Adige,ITA.1221632
Italy,Umbria,ITA.1221633
Italy,Valle D'aosta,ITA.1221634
Italy,Veneto,ITA.1221635
Jamaica,Clarendon,JAM.1231636
Jamaica,Hanover,JAM.1231637
Jamaica,Manchester,JAM.1231638
Jamaica,Portland,JAM.1231639
Jamaica,Saint Andrew And Kingston,JAM.1231640
Jamaica,Saint Ann,JAM.1231641
Jamaica,Saint Catherine,JAM.1231642
Jamaica,Saint Elizabeth,JAM.1231643
Jamaica,Saint James,JAM.1231644
Jamaica,Saint Mary,JAM.1231645
Jamaica,Saint Thomas,JAM.1231646
Jamaica,Trelawny,JAM.1231647
Jamaica,Westmoreland,JAM.1231648
Jordan,Ajloon,JOR.1301701
Jordan,Amman,JOR.1301705
Jordan,Aqaba,JOR.1301703
Jordan,Balqa,JOR.1301702
Jordan,Irbid,JOR.1301707
Jordan,Jarash,JOR.1301708
Jordan,Karak,JOR.1301704
Jordan,Ma'an,JOR.1301709
Jordan,Madaba,JOR.1301710
Jordan,Mafraq,JOR.1301711
Jordan,Tafiela,JOR.1301706
Jordan,Zarqa,JOR.1301712
Japan,Aiti,JPN.1261651
Japan,Akita,JPN.1261652
Japan,Aomori,JPN.1261653
Japan,Ehime,JPN.1261654
Japan,Gifu,JPN.1261658
Japan,Gunma,JPN.1261659
Japan,Hirosima,JPN.1261660
Japan,Hokkaidoo,JPN.1261661
Japan,Hukui,JPN.1261655
Japan,Hukuoka,JPN.1261656
Japan,Hukusima,JPN.1261657
Japan,Hyoogo,JPN.1261662
Japan,Ibaraki,JPN.1261663
Japan,Isikawa,JPN.1261664
Japan,Iwate,JPN.1261665
Japan,Kagawa,JPN.1261666
Japan,Kagosima,JPN.1261667
Japan,Kanagawa,JPN.1261668
Japan,Kooti,JPN.1261669
Japan,Kumamoto,JPN.1261670
Japan,Kyooto,JPN.1261671
Japan,Mie,JPN.1261672
Japan,Miyagi,JPN.1261673
Japan,Miyazaki,JPN.1261674
Japan,Nagano,JPN.1261675
Japan,Nagasaki,JPN.1261676
Japan,Nara,JPN.1261677
Japan,Niigata,JPN.1261678
Japan,Okayama,JPN.1261680
Japan,Okinawa,JPN.1261681
Japan,Ooita,JPN.1261679
Japan,Oosaka,JPN.1261682
Japan,Saga,JPN.1261683
Japan,Saitama,JPN.1261684
Japan,Siga,JPN.1261685
Japan,Simane,JPN.1261686
Japan,Sizuoka,JPN.1261687
Japan,Tiba,JPN.1261693
Japan,Tokusima,JPN.1261689
Japan,Tookyoo,JPN.1261690
Japan,Totigi,JPN.1261688
Japan,Tottori,JPN.1261691
Japan,Toyama,JPN.1261692
Japan,Wakayama,JPN.1261694
Japan,Yamagata,JPN.1261695
Japan,Yamaguti,JPN.1261696
Japan,Yamanasi,JPN.1261697
Kazakhstan,Akmolinskaya,KAZ.1321714
Kazakhstan,Aktyubinskaya,KAZ.1321715
Kazakhstan,Almatinskaya,KAZ.1321716
Kazakhstan,Almaty City area,KAZ.13237157
Kazakhstan,Atyrauskaya,KAZ.1321717
Kazakhstan,Jambylslkaya,KAZ.1321718
Kazakhstan,Karagandinskaya,KAZ.1321719
Kazakhstan,Kustanayskaya,KAZ.1321720
Kazakhstan,Kyzylordinskaya,KAZ.1321721
Kazakhstan,Mangistauskaya,KAZ.1321724
Kazakhstan,Pavlodarskaya,KAZ.1321725
Kazakhstan,Severo-kazachstanskaya,KAZ.1321726
